order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,expected_amount,year,month,day,quarter,weekday,week_of_year,is_weekend,basket_size,avg_order_value,product_rank,top_product_flag
602,2022-08-27,Aalopuri,Fastfood,20,10,200,Cash,Mr.,Night,200,2022,8,27,3,Saturday,34,True,10,200,6.0,False
359,2022-08-27,Aalopuri,Fastfood,20,13,260,Online,Mrs.,Night,260,2022,8,27,3,Saturday,34,True,13,260,6.0,False
474,2022-08-28,Sugarcane Juice,Beverages,25,15,375,Cash,Mrs.,Night,375,2022,8,28,3,Sunday,34,True,15,375,4.0,True
44,2022-08-28,Cold Coffee,Beverages,40,12,480,Cash,Mr.,Evening,480,2022,8,28,3,Sunday,34,True,12,480,3.0,True
793,2022-08-30,Sandwich,Fastfood,60,6,360,Cash,Mrs.,Night,360,2022,8,30,3,Tuesday,35,False,6,360,1.0,True
646,2022-08-30,Vadapav,Fastfood,20,14,280,Online,Mrs.,Afternoon,280,2022,8,30,3,Tuesday,35,False,14,280,7.0,False
836,2022-08-31,Vadapav,Fastfood,20,2,40,Cash,Mrs.,Midnight,40,2022,8,31,3,Wednesday,35,False,2,40,7.0,False
25,2022-08-31,Sandwich,Fastfood,60,1,60,Online,Mrs.,Evening,60,2022,8,31,3,Wednesday,35,False,1,60,1.0,True
446,2022-08-31,Cold Coffee,Beverages,40,9,360,Cash,Mr.,Night,360,2022,8,31,3,Wednesday,35,False,9,360,3.0,True
437,2022-08-31,Cold Coffee,Beverages,40,1,40,Unknown,Mr.,Morning,40,2022,8,31,3,Wednesday,35,False,1,40,3.0,True
749,2022-08-31,Vadapav,Fastfood,20,11,220,Cash,Mr.,Morning,220,2022,8,31,3,Wednesday,35,False,11,220,7.0,False
368,2022-08-31,Cold Coffee,Beverages,40,2,80,Cash,Mr.,Night,80,2022,8,31,3,Wednesday,35,False,2,80,3.0,True
559,2022-08-31,Cold Coffee,Beverages,40,5,200,Online,Mrs.,Night,200,2022,8,31,3,Wednesday,35,False,5,200,3.0,True
603,2022-08-31,Vadapav,Fastfood,20,10,200,Cash,Mrs.,Afternoon,200,2022,8,31,3,Wednesday,35,False,10,200,7.0,False
833,2022-09-01,Panipuri,Fastfood,20,2,40,Online,Mrs.,Evening,40,2022,9,1,3,Thursday,35,False,2,40,5.0,True
138,2022-09-01,Sandwich,Fastfood,60,15,900,Online,Mr.,Night,900,2022,9,1,3,Thursday,35,False,15,900,1.0,True
336,2022-09-03,Sugarcane Juice,Beverages,25,13,325,Unknown,Mrs.,Midnight,325,2022,9,3,3,Saturday,35,True,13,325,4.0,True
174,2022-09-03,Aalopuri,Fastfood,20,2,40,Online,Mr.,Evening,40,2022,9,3,3,Saturday,35,True,2,40,6.0,False
111,2022-09-04,Sandwich,Fastfood,60,8,480,Cash,Mrs.,Midnight,480,2022,9,4,3,Sunday,35,True,8,480,1.0,True
473,2022-09-04,Sandwich,Fastfood,60,5,300,Cash,Mrs.,Evening,300,2022,9,4,3,Sunday,35,True,5,300,1.0,True
443,2022-09-05,Sugarcane Juice,Beverages,25,12,300,Cash,Mrs.,Night,300,2022,9,5,3,Monday,36,False,12,300,4.0,True
888,2022-09-05,Vadapav,Fastfood,20,8,160,Cash,Mr.,Evening,160,2022,9,5,3,Monday,36,False,8,160,7.0,False
535,2022-09-05,Sandwich,Fastfood,60,4,240,Online,Mr.,Midnight,240,2022,9,5,3,Monday,36,False,4,240,1.0,True
258,2022-09-06,Vadapav,Fastfood,20,14,280,Cash,Mr.,Midnight,280,2022,9,6,3,Tuesday,36,False,14,280,7.0,False
577,2022-09-06,Cold Coffee,Beverages,40,7,280,Cash,Mr.,Evening,280,2022,9,6,3,Tuesday,36,False,7,280,3.0,True
573,2022-09-07,Frankie,Fastfood,50,2,100,Cash,Mr.,Afternoon,100,2022,9,7,3,Wednesday,36,False,2,100,2.0,True
270,2022-09-07,Sandwich,Fastfood,60,13,780,Cash,Mr.,Evening,780,2022,9,7,3,Wednesday,36,False,13,780,1.0,True
539,2022-09-07,Panipuri,Fastfood,20,3,60,Online,Mr.,Evening,60,2022,9,7,3,Wednesday,36,False,3,60,5.0,True
468,2022-09-08,Panipuri,Fastfood,20,2,40,Cash,Mr.,Evening,40,2022,9,8,3,Thursday,36,False,2,40,5.0,True
863,2022-09-08,Frankie,Fastfood,50,9,450,Online,Mr.,Night,450,2022,9,8,3,Thursday,36,False,9,450,2.0,True
604,2022-09-08,Frankie,Fastfood,50,10,500,Cash,Mrs.,Night,500,2022,9,8,3,Thursday,36,False,10,500,2.0,True
449,2022-09-09,Frankie,Fastfood,50,4,200,Cash,Mr.,Afternoon,200,2022,9,9,3,Friday,36,False,4,200,2.0,True
619,2022-09-09,Sugarcane Juice,Beverages,25,4,100,Cash,Mrs.,Morning,100,2022,9,9,3,Friday,36,False,4,100,4.0,True
699,2022-09-09,Cold Coffee,Beverages,40,1,40,Online,Mr.,Evening,40,2022,9,9,3,Friday,36,False,1,40,3.0,True
260,2022-09-10,Sugarcane Juice,Beverages,25,2,50,Online,Mrs.,Night,50,2022,9,10,3,Saturday,36,True,2,50,4.0,True
726,2022-09-11,Panipuri,Fastfood,20,1,20,Online,Mr.,Morning,20,2022,9,11,3,Sunday,36,True,1,20,5.0,True
745,2022-09-11,Aalopuri,Fastfood,20,2,40,Online,Mr.,Evening,40,2022,9,11,3,Sunday,36,True,2,40,6.0,False
99,2022-09-11,Sugarcane Juice,Beverages,25,3,75,Cash,Mr.,Evening,75,2022,9,11,3,Sunday,36,True,3,75,4.0,True
222,2022-09-11,Sandwich,Fastfood,60,6,360,Cash,Mrs.,Morning,360,2022,9,11,3,Sunday,36,True,6,360,1.0,True
458,2022-09-12,Sugarcane Juice,Beverages,25,8,200,Cash,Mrs.,Midnight,200,2022,9,12,3,Monday,37,False,8,200,4.0,True
552,2022-09-12,Sugarcane Juice,Beverages,25,15,375,Cash,Mrs.,Midnight,375,2022,9,12,3,Monday,37,False,15,375,4.0,True
94,2022-09-14,Aalopuri,Fastfood,20,15,300,Unknown,Mrs.,Night,300,2022,9,14,3,Wednesday,37,False,15,300,6.0,False
722,2022-09-14,Vadapav,Fastfood,20,15,300,Unknown,Mr.,Midnight,300,2022,9,14,3,Wednesday,37,False,15,300,7.0,False
31,2022-09-14,Cold Coffee,Beverages,40,13,520,Online,Mrs.,Evening,520,2022,9,14,3,Wednesday,37,False,13,520,3.0,True
620,2022-09-14,Panipuri,Fastfood,20,12,240,Online,Mrs.,Evening,240,2022,9,14,3,Wednesday,37,False,12,240,5.0,True
279,2022-09-14,Vadapav,Fastfood,20,15,300,Cash,Mrs.,Afternoon,300,2022,9,14,3,Wednesday,37,False,15,300,7.0,False
570,2022-09-15,Sugarcane Juice,Beverages,25,4,100,Cash,Mr.,Morning,100,2022,9,15,3,Thursday,37,False,4,100,4.0,True
409,2022-09-15,Aalopuri,Fastfood,20,9,180,Cash,Mrs.,Morning,180,2022,9,15,3,Thursday,37,False,9,180,6.0,False
20,2022-09-15,Cold Coffee,Beverages,40,10,400,Online,Mr.,Night,400,2022,9,15,3,Thursday,37,False,10,400,3.0,True
751,2022-09-16,Vadapav,Fastfood,20,2,40,Cash,Mr.,Afternoon,40,2022,9,16,3,Friday,37,False,2,40,7.0,False
10,2022-09-16,Panipuri,Fastfood,20,5,100,Online,Mr.,Afternoon,100,2022,9,16,3,Friday,37,False,5,100,5.0,True
673,2022-09-17,Sandwich,Fastfood,60,12,720,Cash,Mr.,Midnight,720,2022,9,17,3,Saturday,37,True,12,720,1.0,True
912,2022-09-17,Aalopuri,Fastfood,20,6,120,Cash,Mr.,Evening,120,2022,9,17,3,Saturday,37,True,6,120,6.0,False
392,2022-09-18,Aalopuri,Fastfood,20,15,300,Online,Mr.,Night,300,2022,9,18,3,Sunday,37,True,15,300,6.0,False
684,2022-09-18,Vadapav,Fastfood,20,5,100,Cash,Mr.,Afternoon,100,2022,9,18,3,Sunday,37,True,5,100,7.0,False
143,2022-09-18,Frankie,Fastfood,50,8,400,Unknown,Mrs.,Afternoon,400,2022,9,18,3,Sunday,37,True,8,400,2.0,True
348,2022-09-19,Vadapav,Fastfood,20,1,20,Online,Mrs.,Midnight,20,2022,9,19,3,Monday,38,False,1,20,7.0,False
429,2022-09-19,Cold Coffee,Beverages,40,3,120,Online,Mr.,Night,120,2022,9,19,3,Monday,38,False,3,120,3.0,True
829,2022-09-19,Cold Coffee,Beverages,40,6,240,Cash,Mr.,Night,240,2022,9,19,3,Monday,38,False,6,240,3.0,True
934,2022-09-19,Cold Coffee,Beverages,40,4,160,Cash,Mrs.,Afternoon,160,2022,9,19,3,Monday,38,False,4,160,3.0,True
737,2022-09-20,Frankie,Fastfood,50,13,650,Online,Mrs.,Night,650,2022,9,20,3,Tuesday,38,False,13,650,2.0,True
748,2022-09-20,Sandwich,Fastfood,60,14,840,Cash,Mrs.,Night,840,2022,9,20,3,Tuesday,38,False,14,840,1.0,True
997,2022-09-20,Sandwich,Fastfood,60,7,420,Unknown,Mr.,Evening,420,2022,9,20,3,Tuesday,38,False,7,420,1.0,True
357,2022-09-21,Sandwich,Fastfood,60,9,540,Online,Mrs.,Afternoon,540,2022,9,21,3,Wednesday,38,False,9,540,1.0,True
202,2022-09-21,Aalopuri,Fastfood,20,9,180,Cash,Mr.,Afternoon,180,2022,9,21,3,Wednesday,38,False,9,180,6.0,False
350,2022-09-21,Cold Coffee,Beverages,40,8,320,Online,Mrs.,Morning,320,2022,9,21,3,Wednesday,38,False,8,320,3.0,True
488,2022-09-21,Cold Coffee,Beverages,40,10,400,Cash,Mr.,Midnight,400,2022,9,21,3,Wednesday,38,False,10,400,3.0,True
223,2022-09-21,Panipuri,Fastfood,20,13,260,Online,Mr.,Night,260,2022,9,21,3,Wednesday,38,False,13,260,5.0,True
921,2022-09-21,Vadapav,Fastfood,20,14,280,Cash,Mr.,Midnight,280,2022,9,21,3,Wednesday,38,False,14,280,7.0,False
808,2022-09-21,Panipuri,Fastfood,20,1,20,Online,Mr.,Morning,20,2022,9,21,3,Wednesday,38,False,1,20,5.0,True
516,2022-09-22,Sugarcane Juice,Beverages,25,12,300,Online,Mrs.,Midnight,300,2022,9,22,3,Thursday,38,False,12,300,4.0,True
330,2022-09-22,Panipuri,Fastfood,20,8,160,Unknown,Mr.,Morning,160,2022,9,22,3,Thursday,38,False,8,160,5.0,True
294,2022-09-23,Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Evening,20,2022,9,23,3,Friday,38,False,1,20,6.0,False
952,2022-09-24,Aalopuri,Fastfood,20,14,280,Cash,Mrs.,Evening,280,2022,9,24,3,Saturday,38,True,14,280,6.0,False
403,2022-09-25,Cold Coffee,Beverages,40,3,120,Online,Mrs.,Midnight,120,2022,9,25,3,Sunday,38,True,3,120,3.0,True
950,2022-09-25,Frankie,Fastfood,50,6,300,Online,Mrs.,Evening,300,2022,9,25,3,Sunday,38,True,6,300,2.0,True
758,2022-09-25,Vadapav,Fastfood,20,3,60,Cash,Mrs.,Evening,60,2022,9,25,3,Sunday,38,True,3,60,7.0,False
736,2022-09-25,Panipuri,Fastfood,20,13,260,Unknown,Mr.,Afternoon,260,2022,9,25,3,Sunday,38,True,13,260,5.0,True
564,2022-09-27,Cold Coffee,Beverages,40,2,80,Unknown,Mr.,Morning,80,2022,9,27,3,Tuesday,39,False,2,80,3.0,True
565,2022-09-27,Panipuri,Fastfood,20,15,300,Cash,Mr.,Evening,300,2022,9,27,3,Tuesday,39,False,15,300,5.0,True
835,2022-09-27,Sugarcane Juice,Beverages,25,7,175,Online,Mr.,Afternoon,175,2022,9,27,3,Tuesday,39,False,7,175,4.0,True
444,2022-09-28,Frankie,Fastfood,50,4,200,Unknown,Mr.,Evening,200,2022,9,28,3,Wednesday,39,False,4,200,2.0,True
667,2022-09-28,Vadapav,Fastfood,20,3,60,Cash,Mrs.,Evening,60,2022,9,28,3,Wednesday,39,False,3,60,7.0,False
470,2022-09-29,Vadapav,Fastfood,20,8,160,Cash,Mrs.,Morning,160,2022,9,29,3,Thursday,39,False,8,160,7.0,False
213,2022-09-29,Vadapav,Fastfood,20,3,60,Unknown,Mrs.,Midnight,60,2022,9,29,3,Thursday,39,False,3,60,7.0,False
439,2022-09-30,Frankie,Fastfood,50,13,650,Online,Mr.,Afternoon,650,2022,9,30,3,Friday,39,False,13,650,2.0,True
276,2022-09-30,Sugarcane Juice,Beverages,25,6,150,Cash,Mr.,Midnight,150,2022,9,30,3,Friday,39,False,6,150,4.0,True
78,2022-10-01,Vadapav,Fastfood,20,4,80,Cash,Mrs.,Evening,80,2022,10,1,4,Saturday,39,True,4,80,7.0,False
591,2022-10-01,Sandwich,Fastfood,60,13,780,Cash,Mrs.,Morning,780,2022,10,1,4,Saturday,39,True,13,780,1.0,True
219,2022-10-01,Aalopuri,Fastfood,20,9,180,Cash,Mrs.,Evening,180,2022,10,1,4,Saturday,39,True,9,180,6.0,False
558,2022-10-01,Panipuri,Fastfood,20,5,100,Online,Mr.,Morning,100,2022,10,1,4,Saturday,39,True,5,100,5.0,True
493,2022-10-02,Cold Coffee,Beverages,40,2,80,Online,Mr.,Morning,80,2022,10,2,4,Sunday,39,True,2,80,3.0,True
5,2022-10-02,Sugarcane Juice,Beverages,25,8,200,Online,Mr.,Evening,200,2022,10,2,4,Sunday,39,True,8,200,4.0,True
266,2022-10-02,Frankie,Fastfood,50,10,500,Online,Mrs.,Night,500,2022,10,2,4,Sunday,39,True,10,500,2.0,True
971,2022-10-02,Frankie,Fastfood,50,2,100,Cash,Mrs.,Morning,100,2022,10,2,4,Sunday,39,True,2,100,2.0,True
480,2022-10-02,Vadapav,Fastfood,20,12,240,Cash,Mr.,Evening,240,2022,10,2,4,Sunday,39,True,12,240,7.0,False
794,2022-10-02,Sugarcane Juice,Beverages,25,5,125,Online,Mr.,Afternoon,125,2022,10,2,4,Sunday,39,True,5,125,4.0,True
245,2022-10-03,Vadapav,Fastfood,20,2,40,Cash,Mrs.,Morning,40,2022,10,3,4,Monday,40,False,2,40,7.0,False
599,2022-10-03,Frankie,Fastfood,50,13,650,Cash,Mr.,Morning,650,2022,10,3,4,Monday,40,False,13,650,2.0,True
159,2022-10-03,Sugarcane Juice,Beverages,25,1,25,Online,Mrs.,Afternoon,25,2022,10,3,4,Monday,40,False,1,25,4.0,True
247,2022-10-03,Sugarcane Juice,Beverages,25,6,150,Unknown,Mr.,Midnight,150,2022,10,3,4,Monday,40,False,6,150,4.0,True
531,2022-10-04,Cold Coffee,Beverages,40,10,400,Cash,Mr.,Night,400,2022,10,4,4,Tuesday,40,False,10,400,3.0,True
22,2022-10-04,Sugarcane Juice,Beverages,25,12,300,Online,Mr.,Evening,300,2022,10,4,4,Tuesday,40,False,12,300,4.0,True
963,2022-10-05,Vadapav,Fastfood,20,6,120,Cash,Mrs.,Morning,120,2022,10,5,4,Wednesday,40,False,6,120,7.0,False
814,2022-10-05,Vadapav,Fastfood,20,13,260,Cash,Mrs.,Midnight,260,2022,10,5,4,Wednesday,40,False,13,260,7.0,False
690,2022-10-05,Vadapav,Fastfood,20,9,180,Cash,Mrs.,Night,180,2022,10,5,4,Wednesday,40,False,9,180,7.0,False
408,2022-10-05,Vadapav,Fastfood,20,4,80,Online,Mr.,Midnight,80,2022,10,5,4,Wednesday,40,False,4,80,7.0,False
360,2022-10-06,Cold Coffee,Beverages,40,2,80,Online,Mrs.,Midnight,80,2022,10,6,4,Thursday,40,False,2,80,3.0,True
915,2022-10-07,Cold Coffee,Beverages,40,7,280,Online,Mr.,Afternoon,280,2022,10,7,4,Friday,40,False,7,280,3.0,True
734,2022-10-07,Frankie,Fastfood,50,7,350,Cash,Mr.,Evening,350,2022,10,7,4,Friday,40,False,7,350,2.0,True
705,2022-10-07,Sandwich,Fastfood,60,6,360,Online,Mr.,Evening,360,2022,10,7,4,Friday,40,False,6,360,1.0,True
978,2022-10-08,Frankie,Fastfood,50,2,100,Online,Mr.,Night,100,2022,10,8,4,Saturday,40,True,2,100,2.0,True
965,2022-10-08,Frankie,Fastfood,50,5,250,Online,Mrs.,Night,250,2022,10,8,4,Saturday,40,True,5,250,2.0,True
419,2022-10-08,Sugarcane Juice,Beverages,25,14,350,Unknown,Mrs.,Midnight,350,2022,10,8,4,Saturday,40,True,14,350,4.0,True
859,2022-10-08,Sandwich,Fastfood,60,11,660,Cash,Mrs.,Midnight,660,2022,10,8,4,Saturday,40,True,11,660,1.0,True
388,2022-10-09,Sandwich,Fastfood,60,14,840,Cash,Mr.,Evening,840,2022,10,9,4,Sunday,40,True,14,840,1.0,True
910,2022-10-09,Panipuri,Fastfood,20,1,20,Cash,Mrs.,Afternoon,20,2022,10,9,4,Sunday,40,True,1,20,5.0,True
671,2022-10-09,Sandwich,Fastfood,60,2,120,Online,Mr.,Afternoon,120,2022,10,9,4,Sunday,40,True,2,120,1.0,True
145,2022-10-09,Sandwich,Fastfood,60,14,840,Online,Mr.,Morning,840,2022,10,9,4,Sunday,40,True,14,840,1.0,True
280,2022-10-09,Panipuri,Fastfood,20,14,280,Online,Mrs.,Evening,280,2022,10,9,4,Sunday,40,True,14,280,5.0,True
254,2022-10-09,Cold Coffee,Beverages,40,12,480,Unknown,Mrs.,Afternoon,480,2022,10,9,4,Sunday,40,True,12,480,3.0,True
658,2022-10-10,Aalopuri,Fastfood,20,12,240,Unknown,Mrs.,Afternoon,240,2022,10,10,4,Monday,41,False,12,240,6.0,False
717,2022-10-11,Sugarcane Juice,Beverages,25,15,375,Unknown,Mrs.,Evening,375,2022,10,11,4,Tuesday,41,False,15,375,4.0,True
682,2022-10-11,Aalopuri,Fastfood,20,14,280,Online,Mr.,Midnight,280,2022,10,11,4,Tuesday,41,False,14,280,6.0,False
661,2022-10-11,Frankie,Fastfood,50,7,350,Online,Mrs.,Midnight,350,2022,10,11,4,Tuesday,41,False,7,350,2.0,True
989,2022-10-11,Cold Coffee,Beverages,40,13,520,Cash,Mr.,Afternoon,520,2022,10,11,4,Tuesday,41,False,13,520,3.0,True
401,2022-10-11,Sugarcane Juice,Beverages,25,8,200,Online,Mrs.,Midnight,200,2022,10,11,4,Tuesday,41,False,8,200,4.0,True
364,2022-10-11,Cold Coffee,Beverages,40,2,80,Online,Mr.,Night,80,2022,10,11,4,Tuesday,41,False,2,80,3.0,True
804,2022-10-11,Cold Coffee,Beverages,40,12,480,Online,Mrs.,Night,480,2022,10,11,4,Tuesday,41,False,12,480,3.0,True
187,2022-10-11,Aalopuri,Fastfood,20,15,300,Cash,Mrs.,Morning,300,2022,10,11,4,Tuesday,41,False,15,300,6.0,False
27,2022-10-12,Cold Coffee,Beverages,40,11,440,Online,Mrs.,Afternoon,440,2022,10,12,4,Wednesday,41,False,11,440,3.0,True
819,2022-10-12,Vadapav,Fastfood,20,10,200,Cash,Mr.,Evening,200,2022,10,12,4,Wednesday,41,False,10,200,7.0,False
813,2022-10-13,Panipuri,Fastfood,20,10,200,Online,Mr.,Afternoon,200,2022,10,13,4,Thursday,41,False,10,200,5.0,True
563,2022-10-13,Frankie,Fastfood,50,7,350,Online,Mrs.,Evening,350,2022,10,13,4,Thursday,41,False,7,350,2.0,True
406,2022-10-13,Cold Coffee,Beverages,40,4,160,Online,Mrs.,Afternoon,160,2022,10,13,4,Thursday,41,False,4,160,3.0,True
854,2022-10-14,Cold Coffee,Beverages,40,14,560,Online,Mrs.,Night,560,2022,10,14,4,Friday,41,False,14,560,3.0,True
309,2022-10-14,Sandwich,Fastfood,60,8,480,Online,Mr.,Evening,480,2022,10,14,4,Friday,41,False,8,480,1.0,True
124,2022-10-14,Sugarcane Juice,Beverages,25,13,325,Unknown,Mrs.,Evening,325,2022,10,14,4,Friday,41,False,13,325,4.0,True
337,2022-10-15,Aalopuri,Fastfood,20,14,280,Online,Mrs.,Midnight,280,2022,10,15,4,Saturday,41,True,14,280,6.0,False
457,2022-10-16,Cold Coffee,Beverages,40,11,440,Cash,Mr.,Evening,440,2022,10,16,4,Sunday,41,True,11,440,3.0,True
885,2022-10-16,Sugarcane Juice,Beverages,25,4,100,Cash,Mr.,Evening,100,2022,10,16,4,Sunday,41,True,4,100,4.0,True
567,2022-10-16,Cold Coffee,Beverages,40,7,280,Online,Mrs.,Afternoon,280,2022,10,16,4,Sunday,41,True,7,280,3.0,True
17,2022-10-16,Panipuri,Fastfood,20,11,220,Cash,Mrs.,Morning,220,2022,10,16,4,Sunday,41,True,11,220,5.0,True
175,2022-10-17,Frankie,Fastfood,50,12,600,Cash,Mrs.,Afternoon,600,2022,10,17,4,Monday,42,False,12,600,2.0,True
205,2022-10-17,Vadapav,Fastfood,20,4,80,Unknown,Mr.,Afternoon,80,2022,10,17,4,Monday,42,False,4,80,7.0,False
467,2022-10-17,Aalopuri,Fastfood,20,11,220,Online,Mr.,Morning,220,2022,10,17,4,Monday,42,False,11,220,6.0,False
62,2022-10-17,Sugarcane Juice,Beverages,25,3,75,Cash,Mr.,Afternoon,75,2022,10,17,4,Monday,42,False,3,75,4.0,True
464,2022-10-18,Sugarcane Juice,Beverages,25,13,325,Cash,Mr.,Morning,325,2022,10,18,4,Tuesday,42,False,13,325,4.0,True
932,2022-10-18,Sandwich,Fastfood,60,9,540,Online,Mr.,Afternoon,540,2022,10,18,4,Tuesday,42,False,9,540,1.0,True
371,2022-10-18,Vadapav,Fastfood,20,5,100,Online,Mrs.,Night,100,2022,10,18,4,Tuesday,42,False,5,100,7.0,False
907,2022-10-19,Cold Coffee,Beverages,40,4,160,Unknown,Mrs.,Midnight,160,2022,10,19,4,Wednesday,42,False,4,160,3.0,True
129,2022-10-19,Panipuri,Fastfood,20,13,260,Cash,Mrs.,Morning,260,2022,10,19,4,Wednesday,42,False,13,260,5.0,True
495,2022-10-20,Aalopuri,Fastfood,20,13,260,Online,Mrs.,Midnight,260,2022,10,20,4,Thursday,42,False,13,260,6.0,False
643,2022-10-20,Sugarcane Juice,Beverages,25,2,50,Cash,Mr.,Afternoon,50,2022,10,20,4,Thursday,42,False,2,50,4.0,True
380,2022-10-20,Sandwich,Fastfood,60,5,300,Online,Mrs.,Afternoon,300,2022,10,20,4,Thursday,42,False,5,300,1.0,True
453,2022-10-20,Sandwich,Fastfood,60,1,60,Online,Mrs.,Midnight,60,2022,10,20,4,Thursday,42,False,1,60,1.0,True
992,2022-10-21,Sandwich,Fastfood,60,5,300,Cash,Mr.,Morning,300,2022,10,21,4,Friday,42,False,5,300,1.0,True
756,2022-10-21,Sugarcane Juice,Beverages,25,10,250,Online,Mrs.,Morning,250,2022,10,21,4,Friday,42,False,10,250,4.0,True
423,2022-10-21,Frankie,Fastfood,50,7,350,Cash,Mrs.,Night,350,2022,10,21,4,Friday,42,False,7,350,2.0,True
384,2022-10-22,Sugarcane Juice,Beverages,25,1,25,Online,Mr.,Afternoon,25,2022,10,22,4,Saturday,42,True,1,25,4.0,True
574,2022-10-22,Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Night,20,2022,10,22,4,Saturday,42,True,1,20,6.0,False
445,2022-10-22,Sandwich,Fastfood,60,14,840,Online,Mrs.,Morning,840,2022,10,22,4,Saturday,42,True,14,840,1.0,True
777,2022-10-23,Panipuri,Fastfood,20,13,260,Cash,Mr.,Morning,260,2022,10,23,4,Sunday,42,True,13,260,5.0,True
855,2022-10-23,Vadapav,Fastfood,20,5,100,Online,Mr.,Evening,100,2022,10,23,4,Sunday,42,True,5,100,7.0,False
887,2022-10-24,Aalopuri,Fastfood,20,3,60,Cash,Mr.,Morning,60,2022,10,24,4,Monday,43,False,3,60,6.0,False
152,2022-10-24,Cold Coffee,Beverages,40,9,360,Online,Mr.,Afternoon,360,2022,10,24,4,Monday,43,False,9,360,3.0,True
335,2022-10-24,Cold Coffee,Beverages,40,11,440,Cash,Mr.,Night,440,2022,10,24,4,Monday,43,False,11,440,3.0,True
204,2022-10-24,Cold Coffee,Beverages,40,7,280,Cash,Mrs.,Evening,280,2022,10,24,4,Monday,43,False,7,280,3.0,True
192,2022-10-26,Vadapav,Fastfood,20,2,40,Online,Mr.,Night,40,2022,10,26,4,Wednesday,43,False,2,40,7.0,False
249,2022-10-26,Sugarcane Juice,Beverages,25,3,75,Online,Mrs.,Afternoon,75,2022,10,26,4,Wednesday,43,False,3,75,4.0,True
509,2022-10-26,Vadapav,Fastfood,20,11,220,Online,Mr.,Evening,220,2022,10,26,4,Wednesday,43,False,11,220,7.0,False
104,2022-10-27,Cold Coffee,Beverages,40,13,520,Online,Mr.,Morning,520,2022,10,27,4,Thursday,43,False,13,520,3.0,True
358,2022-10-27,Aalopuri,Fastfood,20,6,120,Cash,Mr.,Night,120,2022,10,27,4,Thursday,43,False,6,120,6.0,False
877,2022-10-27,Sugarcane Juice,Beverages,25,14,350,Cash,Mrs.,Afternoon,350,2022,10,27,4,Thursday,43,False,14,350,4.0,True
146,2022-10-28,Frankie,Fastfood,50,4,200,Unknown,Mrs.,Afternoon,200,2022,10,28,4,Friday,43,False,4,200,2.0,True
632,2022-10-28,Panipuri,Fastfood,20,9,180,Online,Mrs.,Night,180,2022,10,28,4,Friday,43,False,9,180,5.0,True
90,2022-10-29,Vadapav,Fastfood,20,15,300,Online,Mr.,Night,300,2022,10,29,4,Saturday,43,True,15,300,7.0,False
481,2022-10-29,Sugarcane Juice,Beverages,25,4,100,Cash,Mr.,Evening,100,2022,10,29,4,Saturday,43,True,4,100,4.0,True
711,2022-10-30,Aalopuri,Fastfood,20,3,60,Cash,Mr.,Afternoon,60,2022,10,30,4,Sunday,43,True,3,60,6.0,False
333,2022-10-30,Sugarcane Juice,Beverages,25,11,275,Cash,Mrs.,Afternoon,275,2022,10,30,4,Sunday,43,True,11,275,4.0,True
896,2022-10-30,Aalopuri,Fastfood,20,13,260,Cash,Mr.,Night,260,2022,10,30,4,Sunday,43,True,13,260,6.0,False
825,2022-10-30,Panipuri,Fastfood,20,14,280,Cash,Mrs.,Morning,280,2022,10,30,4,Sunday,43,True,14,280,5.0,True
396,2022-10-31,Frankie,Fastfood,50,15,750,Online,Mr.,Morning,750,2022,10,31,4,Monday,44,False,15,750,2.0,True
664,2022-10-31,Frankie,Fastfood,50,10,500,Online,Mrs.,Morning,500,2022,10,31,4,Monday,44,False,10,500,2.0,True
870,2022-10-31,Cold Coffee,Beverages,40,5,200,Online,Mrs.,Afternoon,200,2022,10,31,4,Monday,44,False,5,200,3.0,True
994,2022-11-01,Panipuri,Fastfood,20,2,40,Online,Mrs.,Evening,40,2022,11,1,4,Tuesday,44,False,2,40,5.0,True
601,2022-11-01,Aalopuri,Fastfood,20,12,240,Online,Mr.,Morning,240,2022,11,1,4,Tuesday,44,False,12,240,6.0,False
703,2022-11-01,Panipuri,Fastfood,20,10,200,Online,Mrs.,Afternoon,200,2022,11,1,4,Tuesday,44,False,10,200,5.0,True
316,2022-11-02,Frankie,Fastfood,50,4,200,Online,Mr.,Morning,200,2022,11,2,4,Wednesday,44,False,4,200,2.0,True
50,2022-11-02,Vadapav,Fastfood,20,8,160,Cash,Mrs.,Midnight,160,2022,11,2,4,Wednesday,44,False,8,160,7.0,False
679,2022-11-02,Sandwich,Fastfood,60,12,720,Online,Mr.,Morning,720,2022,11,2,4,Wednesday,44,False,12,720,1.0,True
441,2022-11-02,Aalopuri,Fastfood,20,1,20,Online,Mrs.,Midnight,20,2022,11,2,4,Wednesday,44,False,1,20,6.0,False
515,2022-11-02,Sandwich,Fastfood,60,7,420,Unknown,Mrs.,Night,420,2022,11,2,4,Wednesday,44,False,7,420,1.0,True
849,2022-11-03,Cold Coffee,Beverages,40,10,400,Cash,Mrs.,Night,400,2022,11,3,4,Thursday,44,False,10,400,3.0,True
